tool_id,avg_memory_in_gb,nr_samples
bedtools_makewindowsbed/2.29.0,0.15507768785454543,110
abricate/0.1.0,0.15507456,1
est_abundance/2.6.1,0.1550163757948718,39
bctools_convert_to_binary_barcode/0.2.2,0.15490295172413793,29
ivar_removereads/1.0.1,0.154902528,1
ncbi_eutils_ecitmatch/1.2,0.15487470344827584,29
ChangeCase,0.15484658908503915,3469
sdf_to_tab/2020.03.4,0.1547013904523452,459703
hyphy_fubar/2.5.8,0.154605568,2
sdf_to_tab/2019.03.1.2,0.15454447097435906,2496
mothur_get_otus/1.39.5.0,0.154470656,48
EMBOSS: pepstats71/5.0.0,0.15442039466666665,48
openbabel_compound_convert/2.4.2.0,0.15440964266666668,3
build_ucsc_custom_track_1/1.0.1,0.154324992,1
bedtools_slopbed/2.30.0,0.15412240938345872,133
FileFilter/2.2.0,0.15409756647619047,21
ambertools_antechamber/21.10,0.15402512168421048,19
last_split/1021,0.153997312,6
hyphy_fel/2.5.8,0.153974784,2
EMBOSS: backtranseq2/6.6.0,0.1539739992523364,107
humann2_genefamilies_genus_level/0.11.1.1,0.15396565128427597,2582
gmx_energy/2021.3,0.15390121353846153,91
gmx_energy/2020.4,0.1538887262040816,196
uniprot/0.1,0.15387135999999998,12
glimmer_build_icm/3.02,0.1538547712,10
ivar_trim/1.0.1,0.1538048,2
openbabel_compound_convert/3.1.1,0.15371621608515873,86424
rdock_rbdock/0.1.4,0.1536864808675917,793
snpSift_extractFields/4.3,0.1536612249749794,864746
openbabel_remDuplicates/2.4.2.1.0,0.15356677688888887,9
tracy_align/0.6.1,0.15350773586440677,59
preMloc/0.4,0.15347703875702476,605
mothur_biom_info/1.39.5.0,0.1533730153063583,519
vcfvcfintersect/1.0.0_rc3,0.15325453638983785,794699
last_maf_convert/1205,0.15318084266666668,3
ctb_silicos_qed/2021.03.4,0.15313368071641778,2144
Cut1,0.15311706516975798,1002920
samtools_coverage/1.13,0.15306815015384614,13
format_cd_hit_output/1.0.0,0.153030656,26
chira_merge/1.0.4,0.153001984,1
tp_replace_in_line/1.1.2,0.15297857244143145,561787
bg_protein_properties/0.1.0,0.1529641480677966,59
humann_split_table/3.0.0,0.15292415999999998,2
chira_collapse/1.1.5,0.15291869866666666,3
seqwish/0.4,0.15291439261538461,13
structure/2.3.4,0.15277369865088755,507
melt/1.4.2,0.1527158434808142,2997
bcftools_consensus/1.10,0.15270722897450661,428793
ctb_chemfp_mol2fps/0.3.0,0.1524991424719101,89
cp_export_to_spreadsheet/3.1.9,0.15244695132530137,166
get_sequences/0.1.2,0.15242326231578943,38
Add_a_column1/1.6,0.15239226081948593,1360887
FileInfo/2.2.0,0.1523442456774193,31
filter_by_fasta_ids/1.0,0.15231319790231343,778
ncbi_eutils_efetch/1.2,0.152231936,1
mothur_taxonomy_to_krona/1.0,0.1521776240835165,10441
EMBOSS: hmoment44/5.0.0.1,0.15213041371428573,28
EMBOSS: seqmatchall83/5.0.0.1,0.15209329260606058,33
bedtools_nucbed/2.29.2,0.15201934360975608,41
tp_find_and_replace/1.1.3,0.1519886164242691,1196101
openbabel_remSmall/2.4.2.2.0,0.1519806343529412,17
hyphy_fubar/2.5.15,0.15196979200000002,3
metaquantome_sample/2.0.1,0.15195682133333333,6
hyphy_busted/2.5.5,0.151937024,1
openbabel_compound_convert/2.4.2.2.0,0.15181076355260248,3612
IDMapper/2.2.0,0.15180257882352943,17
tn93/1.0.6,0.151734272,2
EMBOSS: revseq82/5.0.0,0.1516984089517692,3110
ncbi_blastp_wrapper/0.0.20,0.151670784,1
interactive_tool_panoply,0.15158145580246912,162
vcf2tsv/0.0.2,0.151409664,4
chira_collapse/1.0.2,0.151351296,6
replace_column_with_key_value_file/0.2,0.15117180940788333,442601
viennarna_rnafold/2.2.10.3,0.15116288,3
gmx_energy/2019.1.4,0.15115264000000006,16
datamash_ops/1.1.0,0.15096110568792334,319104
chira_collapse/1.0.4,0.150949888,1
EMBOSS: cai6/5.0.0,0.15089400685714288,14
gops_concat_1/1.0.1,0.15085596054639558,289724
EMBOSS: pepinfo69/5.0.0.1,0.15080789333333333,9
bed_to_bigBed,0.15074918400000004,17
bedtools_subtractbed/2.29.0,0.1507490209751244,201
vg_convert/1.23.0,0.15072482357894734,19
ivar_filtervariants/1.3.1,0.150690816,4
hyphy_sm19/2.5.7,0.15067067733333334,6
iframe/4.2.13,0.1506300385882353,34
idpqonvertEmbedder/3.0.11579.0,0.1506271063092783,97
vcf2tsv/0.0.3,0.15062624401281483,2185
vcfvcfintersect/0.0.3,0.150622208,1
feat_from_gff3/1.0,0.150601728,1
gops_cluster_1/0.0.1,0.15055356468965514,29
vcfgenotypes/1.0.0_rc3,0.15050741927868852,122
tracy_decompose/0.6.1,0.1504497307826087,46
dexseq/1.0,0.150437888,1
gops_subtract_1/1.0.0,0.15039877248075376,289430
format_metaphlan2_output/0.1.0,0.1503716111923444,1045
hyphy_slac/2.5.15,0.150345728,2
humann_split_stratified_table/3.0.0,0.15027270217142857,70
tracy_basecall/0.6.1,0.15019177940425538,94
hyphy_relax/2.5.9,0.150171648,1
EMBOSS: fuzznuc37/5.0.3,0.15012659200000003,14
snp_dists/0.6.3,0.14998242402191783,365
ProteinInference/2.6,0.14995456,3
peakcalling_ccat/0.0.2,0.149905408,1
gops_merge_1/1.0.0,0.14989493562397826,288618
openbabel_remSmall/3.1.1,0.149807104,8
edu.tamu.cpt.comparative.mauve,0.149716992,3
hyphy_conv/2.5.31,0.14957014089451487,237
idpqonvertEmbedder/3.0.20163.1,0.14955388342857143,28
bedtools_randombed/2.29.0,0.14951808449122816,57
bedtools_reldistbed/2.30.0,0.14951420528813558,59
ena_upload/0.3.3,0.14950921309090912,11
mash_sketch/2.1,0.14947832352961393,3495
hyphy_relax/2.5.7,0.149475328,1
Draw_phylogram/1.0.0,0.149471232,3
bcftools_annotate/1.10,0.14942544472844435,2795
openbabel_svg_depiction/2.4.2.2.0,0.14939446125714287,35
hyphy_fel/2.5.7,0.149241856,1
EMBOSS: pepnet70/5.0.0,0.149221376,1
ambertools_acpype/20.15,0.14914337814601017,589
IDConflictResolver/2.3.0,0.14909491199999994,32
fpocket/3.1.3,0.14901410133333337,96
ambertools_antechamber/21.3,0.14896183854545456,55
hyphy_relax/2.5.8,0.148936704,2
bedtools_getfastabed/2.26.0.0,0.148934656,1
sklearn_svm_classifier/1.0.0.4,0.148914176,2
vcf2tsv/1.0.0_rc3,0.14889919478292035,115608
IDConflictResolver/2.2.0,0.14889736084210528,19
hyphy_busted/2.5.8,0.148881408,2
openbabel_obgrep/3.1.1,0.148856832,2
compare_humann2_output/0.1.0,0.14880894780952378,42
add_line_to_file/0.1.0,0.1487989004627311,9042
hyphy_absrel/2.5.7,0.148779008,1
EMBOSS: syco96/5.0.0.1,0.1487282176,5
ip_projective_transformation_points/0.0.4,0.14861308366953813,11838
datamash_reverse/1.1.0,0.14860773818798986,4713
taxonomy_krona_chart/2.6.1.1,0.14858171975700127,2535
SnpEff-cds-report/1.2,0.14856429136842103,57
ivar_removereads/1.2,0.14852369066666668,3
EMBOSS: wordmatch110/5.0.0.1,0.148496384,1
ncbi_eutils_esummary/1.2,0.14848220553846156,13
rnaz/2.1.1,0.148449656995025,402
hyphy_bgm/2.5.7,0.148406272,1
mothur_sens_spec/1.39.5.0,0.14835212288000002,50
bcftools_plugin_frameshifts/1.10,0.14833303551999993,25
schicexplorer_schicdemultiplex/4.0,0.14832405942857146,14
ProteinQuantifier/2.3.0,0.14817265371428576,28
hyphy_bgm/2.5.0,0.14812774399999998,3
smf_utils_extract-boxed-sequences/smf-v1.7-0_utils-v2.1.1-1,0.148123648,18
hyphy_bgm/2.5.12,0.14809088,1
CONVERTER_SMILES_to_MOL2,0.14793659733333334,9
hyphy_absrel/2.5.5,0.14792704,1
bedtools_maskfastabed/2.29.2,0.14784114109395177,51911
sklearn_ensemble/1.0.0.4,0.147826688,2
mothur_venn/1.36.1.0,0.14780181942857143,21
hyphy_absrel/2.5.8,0.1477932373333333,3
EMBOSS: needle56/5.0.0,0.147726336,1
hyphy_relax/2.5.0,0.147705856,3
humann2_reduce_table/0.11.1.0,0.14766658258823528,17
myrimatch/3.0.11579.0,0.14766394344186046,43
rxdock_rbcavity/0.1.5,0.14760062293333318,120
lofreq_filter/2.1.5,0.1475447669329976,717687
bedtools_flankbed/2.30.0,0.147509248,1
hmmer_hmmalign/3.3,0.1474379776,5
EMBOSS: pepwheel72/5.0.0.1,0.147421184,6
vcfrandomsample/1.0.0_rc3,0.14741054439024384,82
mothur_get_groups/1.36.1.0,0.147402752,1
metaquantome_sample/2.0.2,0.147308544,3
filter_by_fasta_ids/2.0,0.14727168,1
EMBOSS: tmap99/5.0.0,0.147263488,1
tn93_readreduce/1.0.6,0.14723072,1
hmmer_hmmalign/0.1.0,0.14721817863917516,97
ambertools_antechamber/19.11,0.14721633476923093,416
bedtools_closestbed/2.29.2,0.14717909309295796,710
hyphy_sm19/2.5.14,0.1471437587692308,13
bedtools_randombed/2.19.0,0.147103744,1
align_back_trans/0.0.10,0.147080027654321,81
DatabaseFilter/2.6,0.147017728,1
infernal_cmpress/1.1.2.0,0.14697947428571428,56
gffcompare_to_bed/0.2.0,0.14695748682926826,41
poretools_tabular/0.6.1a1.0,0.14687516219748664,1114
rseqc_RNA_fragment_size/2.6.4,0.14682112,1
IDFilter/2.2.0,0.14674931952941175,17
mothur_make_lefse/1.36.1.0,0.146714624,1
hicexplorer_chicdifferentialtest/3.4.2.0,0.146702336,2
bedtools_spacingbed/2.30.0,0.14669465600000003,8
gff_filter_by_feature_count,0.146665472,2
chembl/0.1.0,0.1466418597647059,34
hyphy_slac/2.5.8,0.146640896,3
fpocket/3.1.4.2,0.14663284688372094,86
hicexplorer_hicfindrestrictionsites/3.4.1.0,0.1466277888,5
openbabel_svg_depiction/2.4.2.1.0,0.14659260631578952,19
ambertools_acpype/19.0.1,0.14654031644444443,9
bcftools_view/0.1.19.0,0.14640112829629634,54
bedtools_closestbed/2.29.0,0.1463941360375584,213
schicexplorer_schicdemultiplex/1.0,0.146270208,6
idpassemble/3.0.20163.0,0.14624339781818183,22
idpassemble/3.0.11579.0,0.1461863616633664,101
abricate/0.9.8,0.14616829568544623,17625
gfa_to_fa/0.1.0,0.14611948535537184,121
idpqonvert/3.0.20163.0,0.14609792000000005,16
ctb_alignit/1.0.3.1,0.14609029310073746,130698
EMBOSS: merger54/5.0.0.1,0.1460586172631579,19
chembl/0.10.1,0.14602682250962118,12319
rseqc_bam2wig/2.4,0.14600192,1
hmmer_hmmfetch/3.3,0.14600192,1
bcftools_plugin_color_chrs/1.10,0.1459180307692307,52
EMBOSS: chips10/5.0.0,0.14582579200000007,24
imagecoordinates_flipaxis/0.1,0.14575226817274234,13060
bedtools_expandbed/2.29.2,0.14568578327272722,11
iframe/4.2.5,0.14567869741176476,34
salmonquantmerge/0.14.1,0.14563014776470587,34
bedtools_mergebed/2.22.0,0.1456032426666667,3
ambertools_parmchk2/21.3,0.145594368,2
BestSubsetsRegression1/1.0.0,0.145514496,1
bedtools_clusterbed/2.27.1,0.14550897530434775,23
hyphy_sm19/2.5.4,0.145502208,2
lofreq_filter/2.1.4,0.14548414531147535,244
vg_deconstruct/1.23.0,0.14543608685714285,21
EMBOSS: preg78/5.0.0,0.145391616,1
hyphy_slac/2.5.5,0.145344512,2
humann2_renorm_table/0.9.9.0,0.1452826331428571,56
bctools_remove_spurious_events/0.2.2,0.145190912,25
hyphy_fubar/2.5.5,0.14516224,1
iframe/4.2.1,0.14515568639999998,5
mothur_cooccurrence/1.39.5.0,0.14513321691428568,35
odgi_viz/0.3,0.145129472,11
EMBOSS: skipseq91/5.0.0.1,0.14512760208695652,46
translate_nucleotides,0.14510976498054529,6682
gmx_restraints/2020.4,0.14509670400000002,5
bedtools_randombed/2.29.2,0.14506803199999999,11
mothur_primer_design/1.39.5.0,0.14492860416,25
split_file_to_collection/0.3.0,0.14486527999999999,2
gmx_setup/2019.1.4,0.14476251393236725,414
ctb_frankenstein_ligand/0.1.0,0.144707584,3
draw_stacked_barplots/1.0.0,0.14469447679999994,25
bedtools_overlapbed/2.29.0,0.14467000765217397,23
bedtools_intersectbed/2.26.0.0,0.14462976,1
hyphy_sm19/2.5.15,0.14450851839999998,5
ambertools_parmchk2/20.15,0.14450688,1
EMBOSS: coderet13/5.0.0,0.14449595733333334,6
hyphy_fubar/2.5.9,0.144457728,1
idpqonvert/3.0.20175.0,0.1444478494117647,17
proteinortho_summary/6.0.14.9.1,0.1444365571084338,83
bedtools_complementbed/2.30.0,0.14440379733333333,6
bedtools_multiintersectbed/2.27.1,0.14433312336842105,19
CONVERTER_mol2_to_smi,0.144313344,8
bedtools_bedtoigv/2.27.0.0,0.14422205046153846,13
myrimatch/3.0.20163.0,0.1440976523636364,11
ctb_frankenstein_ligand/0.1.1,0.14406550674285712,70
EMBOSS: garnier40/5.0.0,0.1440538624,10
circos_bundlelinks/0.69.8,0.14403947054545463,88
ivar_filtervariants/1.2.1,0.14394163199999999,5
proteomics_search_protein_prophet_1,0.14391647085714285,42
bedtools_slopbed/2.29.2,0.14388496202531642,79
kpca1/1.0.0,0.14385561599999996,25
rdock_rbcavity/2013.1-0,0.14377405741176474,102
odgi_build/0.3,0.14373819733333335,6
gfa_to_fa/0.1.1,0.14372115797333324,1200
hcluster_sg/0.5.1,0.14371225599999998,2
gspan/0.4,0.1437008213333333,24
ctb_frankenstein_ligand/2013.1-0,0.1436843663820225,89
mummer_delta_filter/4.0.0beta2,0.14368429249729728,185
mothur_shhh_seqs/1.39.5.0,0.14366983314285717,28
trinity_run_de_analysis/2.2.0.0,0.1436672,1
mothur_chimera_bellerophon/1.39.5.0,0.14358664533333332,18
tp_grep_tool/1.0.0,0.14354022400000002,5
rdock_rbdock/0.1.2,0.14351838660465122,172
humann2_split_table/0.11.1.0,0.14342735644444438,27
sqlite_to_tabular/0.0.1,0.1433892968135593,59
join_files_on_column_fuzzy/1.0.1,0.14330631737620583,311
hyphy_relax/2.5.15,0.14311697066666668,3
ConsensusID/2.6,0.143091712,2
vcf2tsv/1.0.0_rc1.0,0.1430478848,5
vcffilter2/0.0.3,0.1430403258181818,44
curl_post/0.0.2,0.1429643048421053,76
hmmer_hmmemit/3.3,0.1429464502857143,28
sklearn_train_test_split/1.0.7.12,0.142729216,1
fasta_filter_by_length/1.1,0.14270076935141454,5162
rxdock_rbdock/0.1.5,0.14269660327140016,56426
ivar_getmasked/1.2.2,0.14269018352941176,17
bedtools_windowbed/2.29.0,0.14264280520481917,166
hyphy_slac/2.5.9,0.142532608,1
create_or_update/3.4,0.14252168533333334,3
fasta_concatenate0/0.0.1,0.14248399705214942,4353
vcfprimers/1.0.0_rc3,0.14247526399999985,98
hyphy_sm19/2.5.9,0.142456832,4
stacks_rxstacks/1.46.0,0.14240819200000002,24
hyphy_relax/2.5.14,0.14240017066666666,3
resize_coordinate_window/1.0.2,0.14239543379591846,49
ProteinQuantifier/2.2.0,0.1423335905882353,17
hyphy_slac/2.5.0,0.142272512,6
hicexplorer_hicplotaverageregions/3.3.1.0,0.14217748479999998,20
hcluster_sg/0.5.1.1,0.14201868800000012,128
lipidmaps/2018-10-02,0.14201723870967728,62
mothur_classify_rf/1.36.1.0,0.14201132930612242,49
chira_quantify/1.1.5,0.14197828266666668,3
vsearch_sorting/2.8.3.0,0.14197712738461563,182
deseq2,0.141973504,2
viennarna_rnalfold/2.2.10.0,0.14196628723809526,42
t_test_two_samples/1.0.1,0.14188155139240505,79
chira_quantify/1.0.2,0.14187783314285715,7
chira_quantify/1.0.4,0.141758464,1
hyphy_fel/2.5.9,0.141692928,1
structure_to_gspan/0.4,0.14159623757575748,528
tmhmm2/0.0.14,0.14147140266666666,12
EMBOSS: plotorf76/5.0.0,0.14141205942857143,14
iframe/4.1,0.14128888685714286,14
hmmer_hmmbuild/0.1.0,0.14118654862222213,180
bg_diamond_view/0.9.21,0.14113182101098912,91
vcfgeno2haplo/1.0.0_rc3,0.14108047097435897,78
rdock_rbcavity/0.1,0.1409769168592592,135
metaquantome_stat/2.0.0-2,0.140972032,1
gstf_preparation/0.4.1,0.14094622309030125,299
ctb_silicos_qed/0.1,0.14085149257142857,7
PeptideIndexer/2.5,0.140849152,2
mothur_unifrac_weighted/1.39.5.0,0.14080131381132083,106
CONVERTER_picard_interval_list_to_bed6,0.14077952,4
humann2_rna_dna_norm/0.11.1.0,0.14076278491428573,35
hyphy_sm19/2.5.0,0.140761088,8
smf_utils_add-read-counts/smf-v1.7-0_utils-v2.1.1-3,0.14074578823529413,17
hicexplorer_hicfindrestrictionsites/3.4.2.0,0.140740608,2
Paste1,0.1406056398546187,8034
plot_for_lda_output1/1.0.1,0.1405144099310345,29
massbank_ws_searchspectrum/2017-02-06,0.14044375870270268,37
bedtools_subtractbed/2.27.1,0.14033325104761904,21
EMBOSS: dotmatcher24/5.0.0.1,0.14031563877477465,111
cp_image_math/3.1.9,0.140288,3
bedtools_bed12tobed6/2.29.0,0.140271616,27
last_maf_convert/1021,0.1402623554782609,23
vcfcommonsamples/1.0.0_rc3,0.1402585985753425,146
gd_evaluate_population_numbers/1.0.0,0.14023024639999998,10
idpquery/3.0.11579.0,0.14018450163128482,179
hgv_snpFreq/1.0.1,0.14018175999999996,16
treebest_best/1.9.2.post0,0.140158976,20
CONVERTER_sdf_to_smiles,0.14012256092032635,5146
mothur_make_sra/1.39.5.0,0.14012035657142857,14
sucos_max_score/2020.03.4,0.14006982942522356,2902
snippy_clean_full_aln/4.4.5,0.13999279542857143,14
stacks_assembleperead/1.46.1,0.13998520513207555,53
Show beginning1,0.139887257484944,8900
obi_sort/1.2.11,0.13985838811428575,35
bedtools_flankbed/2.29.0,0.13984021694915258,59
bedtools_maskfastabed/2.29.0,0.13982659425352106,71
idpquery/3.0.20163.0,0.13982343432258065,31
EMBOSS: plotcon75/5.0.0.1,0.13981621527272728,11
clustalw/0.1,0.13979443199999997,4
iframe/4.2.3,0.13975552,3
cmFinder/0.4,0.13967582253081662,12720
bedtools_reldistbed/2.27.1,0.13949432123076919,13
bedtools_overlapbed/2.27.1,0.13933993353846152,13
preMloc/0.3,0.13928644608000001,25
hyphy_bgm/2.5.14,0.139200512,2
sixgill_merge/0.2.4.0,0.1391601543529412,17
lped2fpedconvert,0.13912064,1
lda_analy1/1.0.1,0.13910507520000004,20
EMBOSS: compseq14/5.0.0.1,0.13906298092307692,65
EMBOSS: octanol63/5.0.0.1,0.13904418133333332,3
hyphy_bgm/2.5.15,0.13894724266666666,3
tp_head_tool/1.0.0,0.1388946773333333,6
rxdock_rbcavity/0.1,0.1388187648,20
mothur_align_check/1.39.5.0,0.13875141485714287,42
hyphy_sm19/2.5.5,0.13869056000000002,2
param_value_from_file,0.13868514856419795,353472
mothur_libshuff/1.39.5.0,0.1386090601025641,39
gene2exon1,0.13855731629530196,298
humann2_rename_table/0.11.1.0,0.138555392,90
mothur_remove_dists/1.39.5.0,0.13854007652173922,23
bedtools_spacingbed/2.29.2,0.13849292800000002,4
rxlr_motifs/0.0.14,0.13845941110447757,134
samtools_idxstats/2.0.1,0.1382442821818182,22
mothur_rarefaction_shared/1.39.5.0,0.13821507688135595,59
bedtools_complementbed/2.29.0,0.13817643007999997,25
ambertools_antechamber/19.0.1,0.13816354133333333,12
query_tabular/5.0.0,0.13813670042844245,1111
hyphy_gard/2.5.8,0.13813145599999999,2
vcf_filter/1.0.0,0.13804368989090907,55
gmx_merge_topology_files/2019.1.1,0.13800837120000004,20
treebest_best_wrapper/1.9.2,0.13795953178947365,19
gops_cluster_1/1.0.0,0.1379549514156174,397
vcfcheck/0.0.1,0.137918464,2
picard_BamIndexStats/1.56.0,0.13791703516279072,86
mothur_mantel/1.39.5.0,0.13791178573913046,23
EMBOSS: pepwindow73/5.0.0.1,0.137908224,3
gmx_merge_topology_files/2019.1.4,0.13772782789915972,119
bedtools_shufflebed/2.29.2,0.13771830613333333,30
fasta_merge_files_and_filter_unique_sequences/1.1,0.137691136,1
cp_color_to_gray/3.1.9,0.13765283286486485,74
ivar_filtervariants/1.2,0.13764881066666665,3
cmFinder/0.3,0.1376234884961241,258
MapStatistics/2.3.0,0.137572352,1
mothur_merge_taxsummary/1.39.5.0,0.1373072147692308,26
bg_sortmerna/2.0.0,0.137074688,4
fastq_masker_by_quality/1.1.1,0.13702007466666666,6
idpquery/3.0.11392.0,0.1370114194285716,112
iframe/3.1,0.13699072,2
hardklor/2.30.1,0.13693583359999995,30
snpSift_caseControl/3.4,0.13684000108474578,59
mothur_remove_otulabels/1.39.5.0,0.13681780237837843,37
viennarna_rnaplex/2.2.10.0,0.13674965541463416,41
bedtools_clusterbed/2.29.2,0.13665216000000002,32
idpqonvert/3.0.11579.0,0.1366100845714286,56
metaquantome_sample/1.0.0-0,0.1364017434482758,29
fasta_concatenate0/0.0.0,0.13638070857142862,28
bedtools_slopbed/2.27.0.0,0.13626236717948723,39
vcfbedintersect/0.0.1,0.13617015466666668,3
idpassemble/3.0.20175.0,0.13607668184615387,13
mothur_deunique_tree/1.39.5.0,0.13583798857142856,21
hcluster_sg_parser/0.2.0,0.13581038933333334,6
addName/0.1.1,0.135795012050633,1896
query_tabular/2.0.0,0.13571311172027975,143
bedtools_reldistbed/2.29.2,0.13570685155555556,9
viennarna_rnasubopt/2.2.10.0,0.13567164415999997,25
samtools_idxstats/2.0.2,0.13558956032,75
idpquery/3.0.20175.0,0.1355024263529412,17
mothur_get_rabund/1.39.5.0,0.13548397714285718,49
bedtools_jaccard/2.29.0,0.13539322538666665,75
ctb_chemfp_butina_clustering/0.2,0.13535197866666662,12
mothur_sort_seqs/1.39.5.0,0.13531928868571416,140
dgidb_annotator/0.1,0.13526295272727273,55
ivar_getmasked/1.2.1,0.135229952,8
idpqonvertEmbedder/3.0.20175.1,0.1352138752,5
MAF_To_Interval1,0.13520896,1
map_peptides_to_bed/0.1.1,0.135172096,8
dgidb_annotate/0.1,0.13515151097435898,39
bedtools_makewindowsbed/2.27.0.0,0.13502799871999996,50
structure_to_gspan/0.3,0.1349101929411765,17
tables_arithmetic_operations/1.0.0,0.134899543191291,1286
bedtools_subtractbed/2.27.0.0,0.13485907536842107,38
hmmer_hmmfetch/0.1.0,0.13474414591999997,25
ivar_getmasked/1.0.1,0.134638592,4
viennarna_kinfold/1.3.0.0,0.13458472960000004,30
Add_a_column1/1.4,0.13451263416431983,6317
glimmer_knowlegde-based/0.2,0.1342295980408164,49
cp_overlay_outlines/3.1.9,0.13422474971428572,35
mea/0.6.4.1,0.13418784237037032,27
compute_motif_frequencies_for_all_motifs/1.0.0,0.13412584106666672,60
cp_measure_object_size_shape/3.1.9,0.1341255864504505,111
mothur_otu_hierarchy/1.39.5.0,0.1341121772307693,26
vsearch_masking/2.8.3.0,0.13410699475862062,58
seqtk_hety/1.3.1,0.1340560725333333,30
cp_measure_texture/3.1.9,0.13397424355555562,45
mothur_trim_flows/1.39.5.0,0.1338815945531915,47
EMBOSS: freak36/5.0.0.1,0.13387192319999994,40
cuffcompare/0.0.5,0.13385823573333333,30
vcfbreakcreatemulti/1.0.0_rc3,0.13383916958677705,121
ambertools_antechamber/20.15,0.13383652693333337,15
bedtools_bedpetobam/2.29.0,0.13375097018181822,22
mothur_get_dists/1.39.5.0,0.13373948468965516,29
addName/0.2.0,0.13369481917044973,25556
onto_tk_get_ancestor_terms/1.45.1,0.13364750628571434,14
onto_tk_get_relationship_id_vs_relationship_def/1.45.,0.1336451072,10
viennarna_rnadpdist/2.2.10.0,0.13351600872727268,22
fpocket/0.1.0,0.13349781504000005,25
bedtools_links/2.27.1,0.13348293485714283,28
bedtools_fisher/2.29.0,0.1334734262857143,35
seqtk_listhet/1.3.1,0.13345243664516135,31
vsearch_shuffling/2.8.3.0,0.1334355332413793,29
ivar_filtervariants/1.2.2,0.13341459692307692,13
EMBOSS: tranalign100/5.0.0,0.13335552,10
bedtools_bedtobam/2.27.0.0,0.13327438769230773,13
bedtools_bedpetobam/2.29.2,0.1332412416,5
bedtools_spacingbed/2.27.1,0.13310800457142857,14
cp_measure_image_intensity/3.1.9,0.13310361600000004,46
genform/8,0.1330865091764706,51
vcftools_isec/0.1,0.133003264,2
bedtools_shufflebed/2.29.0,0.13283129534020632,97
dividePgSnp/1.0.0,0.1328050391578947,19
EMBOSS: epestfind29/5.0.0.1,0.132763648,1
